Time,Cell Name,EPM_RRC_SR,EPM_ERAB_SR,Cluster
2022-08-27,LCAIW10967-9,100.0,99.2537,25
2022-08-27,LCAIE32146-3,100.0,100.0,23
2022-08-27,LCAIE32146-2,100.0,100.0,23
2022-08-27,LCAIE32146-1,100.0,100.0,23
2022-08-27,LCAIE32146-11,100.0,100.0,23
2022-08-27,LCAIE32146-10,100.0,100.0,23
2022-08-27,LCAIE32146-9,100.0,100.0,23
2022-08-27,QCAIE32137-11,100.0,100.0,5
2022-08-27,QCAIE32137-10,100.0,100.0,5
2022-08-27,QCAIE32137-9,100.0,100.0,5
2022-08-27,LCAIN10681-7,100.0,100.0,34
2022-08-27,LCAIN10681-6,100.0,100.0,34
2022-08-27,LCAIN10681-5,100.0,100.0,34
2022-08-27,LCAIN10681-3,99.5614,100.0,34
2022-08-27,LCAIN10681-2,100.0,100.0,34
2022-08-27,LCAIN10681-1,100.0,100.0,34
2022-08-27,LCAIW30320-11,100.0,98.9848,44
2022-08-27,LCAIW30320-10,100.0,100.0,44
2022-08-27,LCAIW30320-9,100.0,99.789,27
2022-08-27,LCAIE12478-11,99.6324,100.0,29
2022-08-27,LCAIE12478-10,100.0,100.0,29
2022-08-27,LCAIE12478-9,100.0,100.0,29
2022-08-27,LCAIN10682-7,100.0,100.0,34
2022-08-27,LCAIN10682-6,100.0,100.0,34
2022-08-27,LCAIN10682-5,100.0,100.0,34
2022-08-27,LCAIE32145-11,100.0,100.0,23
2022-08-27,LCAIE32145-10,100.0,100.0,23
2022-08-27,LCAIE32145-9,100.0,99.1803,23
2022-08-27,LCAIE32145-3,100.0,99.88,23
2022-08-27,LCAIE32145-2,100.0,100.0,23
2022-08-27,LCAIE32145-1,99.8623,99.7472,23
2022-08-27,LCAIN30505-12,99.4924,100.0,24
2022-08-27,LCAIN30505-11,100.0,99.793,24
2022-08-27,LCAIN30505-10,100.0,100.0,24
2022-08-27,LCAIN30505-9,100.0,99.5614,24
2022-08-27,LCAIE10478-11,100.0,100.0,11
2022-08-27,LCAIE10478-10,100.0,100.0,11
2022-08-27,LCAIE10478-9,100.0,100.0,11
2022-08-27,LDELW14489-12,100.0,99.7429,20
2022-08-27,LDELW14489-11,100.0,99.7165,20
2022-08-27,LDELW14489-10,100.0,99.784,20
2022-08-27,LDELW14489-9,100.0,99.8966,20
2022-08-27,LDELE54006-12,100.0,100.0,43
2022-08-27,LDELE54006-11,100.0,99.1525,43
2022-08-27,LDELE54006-10,100.0,99.6139,3
2022-08-27,LDELE54006-9,100.0,100.0,43
2022-08-27,LCAIW32229-7,100.0,99.8993,17
2022-08-27,LCAIW32229-6,100.0,100.0,17
2022-08-27,LCAIW32229-5,100.0,99.7567,17
2022-08-27,LCAIW32229-3,100.0,100.0,17
2022-08-27,LCAIW32229-2,100.0,100.0,17
2022-08-27,LCAIW32229-1,99.9012,99.9073,17
2022-08-27,LCAIW32229-11,100.0,99.7455,17
2022-08-27,LCAIW32229-10,100.0,100.0,17
2022-08-27,LCAIW32229-9,100.0,100.0,17
2022-08-27,LCAIE32143-3,100.0,100.0,23
2022-08-27,LCAIE32143-2,100.0,100.0,23
2022-08-27,LCAIE32143-1,99.9224,100.0,23
2022-08-27,LCAIE32143-11,100.0,100.0,23
2022-08-27,LCAIE32143-10,100.0,100.0,23
2022-08-27,LCAIE32143-9,100.0,99.67,23
2022-08-27,LCAIN20847-11,99.729,99.7409,22
2022-08-27,LCAIN20847-10,100.0,99.8214,22
2022-08-27,LCAIN20847-9,100.0,100.0,22
2022-08-27,LSINS16632-7,100.0,100.0,14
2022-08-27,LSINS16632-5,90.9091,100.0,14
2022-08-27,LSINS16632-3,100.0,100.0,14
2022-08-27,LSINS16632-2,100.0,100.0,14
2022-08-27,LSINS16632-1,100.0,100.0,14
2022-08-27,LDELM17319-7,100.0,99.8353,33
2022-08-27,LDELM17319-6,100.0,100.0,33
2022-08-27,LDELM17319-5,100.0,100.0,33
2022-08-27,LDELM17319-3,100.0,100.0,33
2022-08-27,LDELM17319-2,100.0,100.0,33
2022-08-27,LDELM17319-1,100.0,99.8967,33
2022-08-27,LDELE38308-11,100.0,100.0,19
2022-08-27,LDELE38308-10,100.0,100.0,19
2022-08-27,LDELE38308-9,100.0,100.0,19
2022-08-27,LCAIN10762-11,100.0,100.0,34
2022-08-27,LCAIN10762-10,100.0,96.2963,34
2022-08-27,LCAIN10762-9,100.0,100.0,34
2022-08-27,LCAIN32374-7,100.0,99.4695,31
2022-08-27,LCAIN32374-6,100.0,100.0,31
2022-08-27,LCAIN32374-5,99.6764,99.2147,31
2022-08-27,LCAIN12476-11,100.0,100.0,16
2022-08-27,LCAIN12476-10,100.0,99.5633,6
2022-08-27,LCAIN12476-9,100.0,100.0,16
2022-08-27,LDELE34309-11,100.0,100.0,40
2022-08-27,LDELE34309-10,100.0,99.5025,40
2022-08-27,LDELE34309-9,100.0,100.0,40
2022-08-27,LCAIW20268-11,100.0,100.0,47
2022-08-27,LCAIW20268-10,100.0,100.0,47
2022-08-27,LCAIW20268-9,100.0,99.8555,47
2022-08-27,LSINS26008-11,100.0,100.0,14
2022-08-27,LSINS26008-10,100.0,100.0,14
2022-08-27,LSINS26008-9,100.0,100.0,14
2022-08-27,LDELM18677-7,99.7753,99.6344,33
2022-08-27,LDELM18677-6,99.6139,99.6855,33
2022-08-27,LDELM18677-5,100.0,100.0,33
2022-08-27,LDELM18677-3,100.0,100.0,33
2022-08-27,LDELM18677-2,100.0,99.9156,33
2022-08-27,LDELM18677-1,100.0,99.9653,33
2022-08-27,LDELM27186-11,100.0,100.0,45
2022-08-27,LDELM27186-10,100.0,100.0,45
2022-08-27,LDELM27186-9,100.0,100.0,45
2022-08-27,LCAIN12530-11,100.0,100.0,16
2022-08-27,LCAIN12530-10,100.0,100.0,16
2022-08-27,LCAIN12530-9,100.0,100.0,16
2022-08-27,LSINS27481-7,100.0,100.0,5
2022-08-27,LSINS27481-6,100.0,100.0,5
2022-08-27,LSINS27481-5,100.0,98.6111,5
2022-08-27,LSINS27481-3,100.0,100.0,5
2022-08-27,LSINS27481-2,100.0,99.8899,5
2022-08-27,LSINS27481-1,100.0,100.0,5
2022-08-27,LCAIN30829-12,100.0,100.0,24
2022-08-27,LCAIN30829-11,100.0,100.0,24
2022-08-27,LCAIN30829-10,100.0,99.5976,24
2022-08-27,LCAIN30829-9,100.0,99.8124,24
2022-08-27,LCAIN10150-11,100.0,100.0,38
2022-08-27,LCAIN10150-10,100.0,100.0,38
2022-08-27,LCAIN10150-9,100.0,100.0,38
2022-08-27,LDELW14486-12,100.0,99.5984,20
2022-08-27,LDELW14486-11,100.0,99.1736,20
2022-08-27,LDELW14486-10,100.0,100.0,20
2022-08-27,LDELW14486-9,100.0,100.0,20
2022-08-27,LCAIN20423-11,100.0,100.0,49
2022-08-27,LCAIN20423-10,100.0,100.0,49
2022-08-27,LCAIN20423-9,100.0,99.7356,49
2022-08-27,LCAIN20423-3,99.9562,99.6555,49
2022-08-27,LCAIN20423-2,100.0,99.9245,49
2022-08-27,LCAIN20423-1,99.9655,100.0,49
2022-08-27,LCAIN10750-11,100.0,96.0,34
2022-08-27,LCAIN10750-10,100.0,100.0,34
2022-08-27,LCAIN10750-9,100.0,77.7778,34
2022-08-27,LCAIN20187-12,100.0,100.0,49
2022-08-27,LCAIN20187-11,100.0,100.0,49
2022-08-27,LCAIN20187-10,100.0,100.0,49
2022-08-27,LCAIN20187-9,100.0,100.0,49
2022-08-27,LDELM28727-7,100.0,100.0,45
2022-08-27,LDELM28727-6,100.0,100.0,45
2022-08-27,LDELM28727-5,100.0,100.0,45
2022-08-27,LDELM28727-3,100.0,99.8457,45
2022-08-27,LDELM28727-2,100.0,99.6721,45
2022-08-27,LDELM28727-1,100.0,100.0,45
2022-08-27,LDELM28727-8,100.0,100.0,45
2022-08-27,LDELM28727-4,100.0,100.0,45
2022-08-27,LDELM24100-12,100.0,100.0,33
2022-08-27,LDELM24100-11,100.0,100.0,33
2022-08-27,LDELM24100-10,100.0,100.0,33
2022-08-27,LDELM24100-9,100.0,100.0,33
2022-08-27,LDELM28727-12,100.0,100.0,45
2022-08-27,LDELM28727-11,100.0,100.0,45
2022-08-27,LDELM28727-10,100.0,75.0,45
2022-08-27,LSINS36748-11,100.0,100.0,5
2022-08-27,LSINS36748-10,100.0,100.0,5
2022-08-27,LSINS36748-9,100.0,100.0,5
2022-08-27,LCAIN10446-9,100.0,98.8235,13
2022-08-27,LCAIN10446-11,100.0,100.0,13
2022-08-27,LCAIN10446-10,100.0,100.0,13
2022-08-27,LCAIN10682-11,100.0,100.0,34
2022-08-27,LCAIN10682-10,100.0,100.0,34
2022-08-27,LCAIN10682-9,100.0,100.0,34
2022-08-27,LCAIN12579-11,100.0,100.0,16
2022-08-27,LCAIN12579-9,100.0,100.0,16
2022-08-27,LCAIE12314-1,100.0,100.0,29
2022-08-27,LCAIE12314-2,100.0,100.0,29
2022-08-27,LCAIE12314-3,100.0,99.75,29
2022-08-27,LCAIN10836-11,100.0,100.0,34
2022-08-27,LCAIN10836-10,100.0,100.0,34
2022-08-27,LCAIN10836-9,100.0,100.0,34
2022-08-27,LCAIN10141-10,100.0,100.0,38
2022-08-27,LCAIN10141-9,100.0,100.0,38
2022-08-27,LCAIW20939-11,100.0,99.8353,2
2022-08-27,LCAIW20939-10,100.0,100.0,2
2022-08-27,LCAIW20939-12,100.0,100.0,2
2022-08-27,LCAIW20939-9,100.0,100.0,2
2022-08-27,LDELM17028-11,99.8217,99.4889,33
2022-08-27,LDELM17028-10,100.0,100.0,21
2022-08-27,LDELM17028-9,100.0,99.7396,33
2022-08-27,LCAIE20731-11,100.0,99.6951,36
2022-08-27,LCAIE20731-10,100.0,100.0,36
2022-08-27,LCAIE20731-9,100.0,100.0,36
2022-08-27,LCAIN12530-1,100.0,99.8308,16
2022-08-27,LCAIN12530-3,100.0,100.0,16
2022-08-27,LDELE14057-7,99.8047,100.0,46
2022-08-27,LDELE14057-6,100.0,99.7446,46
2022-08-27,LDELE14057-5,99.9316,99.9342,46
2022-08-27,LDELE14057-3,100.0,100.0,46
2022-08-27,LDELE14057-2,100.0,100.0,46
2022-08-27,LDELE14057-1,100.0,100.0,46
2022-08-27,LCAIN10681-10,100.0,100.0,34
2022-08-27,LCAIN10681-9,100.0,100.0,34
2022-08-27,LCAIN10681-11,100.0,100.0,34
2022-08-27,LDELE14057-11,99.6564,98.1982,46
2022-08-27,LDELE14057-10,100.0,100.0,46
2022-08-27,LDELE14057-9,99.87,99.3639,46
2022-08-27,LCAIN30651-7,100.0,100.0,24
2022-08-27,LCAIN30651-6,100.0,100.0,24
2022-08-27,LCAIN30651-5,100.0,100.0,24
2022-08-27,LCAIN30651-3,100.0,100.0,24
2022-08-27,LCAIN30651-2,100.0,99.7886,24
2022-08-27,LCAIN30651-1,100.0,99.8876,24
2022-08-27,LCAIN10591-3,100.0,100.0,13
2022-08-27,LCAIN10591-2,100.0,100.0,13
2022-08-27,LCAIN10591-1,100.0,100.0,13
2022-08-27,LCAIW30283-3,100.0,99.872,44
2022-08-27,LCAIW30283-2,100.0,100.0,44
2022-08-27,LCAIW30283-1,100.0,100.0,44
2022-08-27,LSINI16310-3,100.0,99.8998,32
2022-08-27,LSINI16310-2,100.0,100.0,32
2022-08-27,LSINI16310-1,100.0,99.7978,32
2022-08-27,LCAIW22300-1,100.0,100.0,44
2022-08-27,LCAIW22300-3,100.0,100.0,44
2022-08-27,LCAIW22300-2,100.0,100.0,44
2022-08-27,LSINS27494-3,99.8199,99.8248,5
2022-08-27,LSINS27494-2,100.0,100.0,5
2022-08-27,LSINS27494-1,100.0,99.8267,5
2022-08-27,LCAIN32374-3,100.0,100.0,31
2022-08-27,LCAIN32374-2,100.0,99.9287,31
2022-08-27,LCAIN32374-1,100.0,99.726,31
2022-08-27,LDELE34338-3,100.0,99.753,19
2022-08-27,LDELE34338-2,100.0,100.0,19
2022-08-27,LDELE34338-1,100.0,99.7309,19
2022-08-27,LCAIN10750-3,100.0,92.176,34
2022-08-27,LCAIN10750-2,100.0,92.5743,34
2022-08-27,LCAIN10750-1,100.0,60.5809,34
2022-08-27,LCAIW30283-11,100.0,100.0,44
2022-08-27,LCAIW30283-10,100.0,100.0,44
2022-08-27,LCAIW30283-9,100.0,99.6466,44
2022-08-27,LCAIE12314-11,100.0,100.0,29
2022-08-27,LCAIE12314-10,100.0,100.0,29
2022-08-27,LCAIE12314-9,100.0,100.0,29
2022-08-27,LCAIN10682-3,100.0,100.0,34
2022-08-27,LCAIN10682-2,100.0,100.0,34
2022-08-27,LCAIN10682-1,100.0,100.0,34
2022-08-27,LDELE34344-8,100.0,100.0,19
2022-08-27,LDELE34344-4,100.0,100.0,19
2022-08-27,LCAIW20461-3,100.0,100.0,2
2022-08-27,LCAIW20461-2,100.0,100.0,2
2022-08-27,LCAIW20461-1,100.0,98.6301,2
2022-08-27,LCAIN10758-7,100.0,100.0,34
2022-08-27,LCAIN10758-6,100.0,100.0,34
2022-08-27,LCAIN10758-5,100.0,100.0,34
2022-08-27,LCAIN10758-3,100.0,100.0,34
2022-08-27,LCAIN10758-2,100.0,100.0,34
2022-08-27,LCAIN10758-1,100.0,99.5413,34
2022-08-27,LCAIN10758-8,100.0,100.0,34
2022-08-27,LCAIN10758-4,100.0,99.8433,34
2022-08-27,LSINI16328-7,100.0,99.8466,32
2022-08-27,LSINI16328-6,100.0,99.6226,32
2022-08-27,LSINI16328-5,100.0,100.0,32
2022-08-27,LSINI16328-3,100.0,100.0,32
2022-08-27,LSINI16328-2,100.0,100.0,32
2022-08-27,LSINI16328-1,100.0,99.8853,32
2022-08-27,BSINS26745-3,100.0,100.0,37
2022-08-27,BSINS26745-2,100.0,100.0,37
2022-08-27,BSINS26745-1,100.0,100.0,37
2022-08-27,LDELE27081-7,100.0,100.0,48
2022-08-27,LDELE27081-6,100.0,100.0,48
2022-08-27,LDELE27081-5,100.0,100.0,48
2022-08-27,LDELE27081-3,100.0,100.0,48
2022-08-27,LDELE27081-2,100.0,100.0,48
2022-08-27,LDELE27081-1,100.0,100.0,48
2022-08-27,LDELE54397-7,100.0,99.9147,43
2022-08-27,LDELE54397-6,100.0,100.0,43
2022-08-27,LDELE54397-5,100.0,100.0,43
2022-08-27,LDELE54397-3,100.0,99.9684,43
2022-08-27,LDELE54397-2,100.0,100.0,43
2022-08-27,LDELE54397-1,100.0,100.0,43
2022-08-27,LSINS17152-7,100.0,100.0,14
2022-08-27,LSINS17152-6,100.0,100.0,14
2022-08-27,LSINS17152-5,100.0,99.7527,14
2022-08-27,LSINS17152-3,100.0,100.0,14
2022-08-27,LSINS17152-2,100.0,99.8004,14
2022-08-27,LSINS17152-1,99.967,99.9345,14
2022-08-27,LCAIN32205-11,100.0,99.4737,31
2022-08-27,LCAIN32205-10,100.0,100.0,31
2022-08-27,LCAIN32205-9,100.0,99.7613,31
2022-08-27,LCAIN20471-11,100.0,99.9087,22
2022-08-27,LCAIN20471-10,100.0,98.5612,22
2022-08-27,LCAIN20471-9,100.0,100.0,22
2022-08-27,LCAIW10821-11,100.0,100.0,25
2022-08-27,LCAIW10821-10,100.0,99.2308,25
2022-08-27,LCAIW10821-9,100.0,100.0,25
2022-08-27,LCAIN30923-11,100.0,98.4375,39
2022-08-27,LCAIN30923-10,100.0,100.0,39
2022-08-27,LCAIN30923-9,100.0,99.3769,39
2022-08-27,LCAIN32466-11,100.0,99.8363,31
2022-08-27,LCAIN32466-10,99.661,100.0,31
2022-08-27,LCAIN32466-9,100.0,97.5477,31
2022-08-27,LCAIW20461-11,100.0,100.0,2
2022-08-27,LCAIW20461-10,100.0,100.0,2
2022-08-27,LCAIW20461-9,100.0,99.3827,2
2022-08-27,LDELE24882-11,100.0,99.8456,48
2022-08-27,LDELE24882-10,99.907,98.9295,48
2022-08-27,LDELE24882-9,100.0,99.6469,48
2022-08-27,LCAIE20065-9,100.0,99.8667,36
2022-08-27,LCAIE20065-11,100.0,99.5868,36
2022-08-27,LCAIE20065-10,99.8845,100.0,36
2022-08-27,LCAIN10443-7,100.0,100.0,13
2022-08-27,LCAIN10443-6,100.0,100.0,13
2022-08-27,LCAIN10443-5,100.0,100.0,13
2022-08-27,LCAIN10443-3,100.0,97.4359,13
2022-08-27,LCAIN10443-2,100.0,100.0,13
2022-08-27,LCAIN10443-1,100.0,100.0,13
2022-08-27,LCAIN10443-8,100.0,100.0,13
2022-08-27,LCAIN10443-4,100.0,100.0,13
2022-08-27,LCAIW10238-11,100.0,100.0,12
2022-08-27,LCAIW10238-10,100.0,100.0,12
2022-08-27,LCAIW10238-9,100.0,100.0,12
2022-08-27,LCAIN10806-7,100.0,100.0,34
2022-08-27,LCAIN10806-6,100.0,100.0,34
2022-08-27,LCAIN10806-5,100.0,100.0,34
2022-08-27,LCAIN10806-3,100.0,99.5833,34
2022-08-27,LCAIN10806-2,100.0,100.0,34
2022-08-27,LCAIN10806-1,100.0,100.0,34
2022-08-27,LSINS26066-11,100.0,100.0,14
2022-08-27,LSINS26066-10,100.0,100.0,14
2022-08-27,LSINS26066-9,100.0,99.7797,14
2022-08-27,LCAIN11123-7,100.0,100.0,6
2022-08-27,LCAIN11123-6,100.0,100.0,6
2022-08-27,LCAIN11123-5,100.0,100.0,6
2022-08-27,LCAIN11123-3,100.0,100.0,6
2022-08-27,LCAIN11123-2,100.0,100.0,6
2022-08-27,LCAIN11123-1,100.0,100.0,6
2022-08-27,LCAIN11123-8,100.0,100.0,6
2022-08-27,LCAIN11123-4,100.0,100.0,6
2022-08-27,LDELW17241-6,100.0,100.0,1
2022-08-27,LDELW17241-5,100.0,100.0,1
2022-08-27,LDELW17241-3,100.0,99.6951,1
2022-08-27,LDELW17241-1,100.0,100.0,1
2022-08-27,LDELM28688-7,100.0,100.0,45
2022-08-27,LDELM28688-6,100.0,100.0,45
2022-08-27,LDELM28688-5,99.6552,100.0,45
2022-08-27,LDELM28688-3,100.0,99.8948,45
2022-08-27,LDELM28688-2,100.0,100.0,45
2022-08-27,LDELM28688-1,100.0,100.0,45
2022-08-27,LCAIE22239-11,100.0,99.8159,0
2022-08-27,LCAIE22239-10,99.9214,99.9228,0
2022-08-27,LCAIE22239-9,100.0,99.0071,0
2022-08-27,LCAIW20912-11,100.0,73.301,2
2022-08-27,LCAIW20912-10,100.0,42.8693,2
2022-08-27,LCAIW20912-9,100.0,45.5923,2
2022-08-27,LDELE47073-7,100.0,99.3827,3
2022-08-27,LDELE47073-6,100.0,100.0,3
2022-08-27,LDELE47073-5,100.0,100.0,3
2022-08-27,LDELE47073-3,100.0,99.9261,3
2022-08-27,LDELE47073-2,100.0,99.9327,3
2022-08-27,LDELE47073-1,100.0,100.0,3
2022-08-27,LCAIW32124-11,100.0,100.0,17
2022-08-27,LCAIW32124-10,100.0,100.0,17
2022-08-27,LCAIW32124-9,100.0,100.0,17
2022-08-27,LCAIN30874-11,100.0,100.0,39
2022-08-27,LCAIN30874-10,100.0,100.0,39
2022-08-27,LCAIN30874-9,100.0,100.0,39
2022-08-27,LDELE34344-12,100.0,99.4398,19
2022-08-27,LDELE34344-11,100.0,98.4962,19
2022-08-27,LDELE34344-10,100.0,100.0,19
2022-08-27,LDELE34344-9,100.0,100.0,19
2022-08-27,LCAIE10011-11,99.7573,99.5789,37
2022-08-27,LCAIE10011-10,100.0,100.0,37
2022-08-27,LCAIE10011-9,100.0,99.7727,37
2022-08-27,LDELW28663-7,100.0,99.7093,41
2022-08-27,LDELW28663-6,100.0,100.0,41
2022-08-27,LDELW28663-5,100.0,100.0,41
2022-08-27,LDELW28663-3,100.0,100.0,41
2022-08-27,LDELW28663-2,100.0,100.0,41
2022-08-27,LDELW28663-1,100.0,99.6644,41
2022-08-27,LDELE14060-11,100.0,99.5677,46
2022-08-27,LDELE14060-10,100.0,99.7126,46
2022-08-27,LDELE14060-9,100.0,98.7179,46
2022-08-27,LCAIW20293-11,100.0,99.5595,9
2022-08-27,LCAIW20293-10,100.0,99.9069,9
2022-08-27,LCAIW20293-9,100.0,100.0,9
2022-08-27,LCAIN22240-7,100.0,99.8332,4
2022-08-27,LCAIN22240-6,99.8909,99.8996,4
2022-08-27,LCAIN22240-5,100.0,99.8358,4
2022-08-27,LCAIN22240-3,99.9279,100.0,4
2022-08-27,LCAIN22240-2,100.0,99.6008,4
2022-08-27,LCAIN22240-1,100.0,100.0,4
2022-08-27,LCAIN10367-7,100.0,100.0,13
2022-08-27,LCAIN10367-6,100.0,100.0,13
2022-08-27,LCAIN10367-5,100.0,100.0,13
2022-08-27,LCAIN10367-3,100.0,100.0,13
2022-08-27,LCAIN10367-2,100.0,100.0,13
2022-08-27,LCAIN10367-1,100.0,100.0,13
2022-08-27,LCAIW30507-11,99.763,100.0,27
2022-08-27,LCAIW30507-10,100.0,100.0,27
2022-08-27,LCAIW30507-9,100.0,100.0,27
2022-08-27,LCAIN30184-12,100.0,99.926,24
2022-08-27,LCAIN30184-11,99.9041,100.0,24
2022-08-27,LCAIN30184-10,100.0,100.0,24
2022-08-27,LCAIN30184-9,99.955,99.9135,24
2022-08-27,LCAIW20282-12,100.0,100.0,9
2022-08-27,LCAIW20282-11,100.0,100.0,9
2022-08-27,LCAIW20282-10,100.0,100.0,9
2022-08-27,LCAIW20282-9,100.0,100.0,9
2022-08-27,LDELE34300-12,100.0,100.0,40
2022-08-27,LDELE34300-11,99.7717,100.0,40
2022-08-27,LDELE34300-10,100.0,100.0,40
2022-08-27,LDELE34300-9,100.0,100.0,40
2022-08-27,LCAIE22305-3,100.0,99.8586,0
2022-08-27,LCAIE22305-2,100.0,100.0,0
2022-08-27,LCAIE22305-1,99.8893,100.0,0
2022-08-27,LCAIE22305-11,100.0,100.0,0
2022-08-27,LCAIE22305-10,100.0,99.5842,0
2022-08-27,LCAIE22305-9,100.0,99.5885,0
2022-08-27,LCAIW30993-7,100.0,100.0,17
2022-08-27,LCAIW30993-6,100.0,100.0,17
2022-08-27,LCAIW30993-5,100.0,100.0,17
2022-08-27,LCAIW30993-3,100.0,99.7067,17
2022-08-27,LCAIW30993-2,100.0,100.0,17
2022-08-27,LCAIW30993-1,100.0,99.8031,17
2022-08-27,LCAIN20191-11,100.0,100.0,49
2022-08-27,LCAIN20191-10,100.0,100.0,49
2022-08-27,LCAIN20191-9,100.0,100.0,49
2022-08-27,LDELE34321-11,100.0,99.8291,19
2022-08-27,LDELE34321-10,100.0,99.6212,19
2022-08-27,LDELE34321-9,100.0,100.0,19
2022-08-27,LCAIW30993-11,100.0,100.0,17
2022-08-27,LCAIW30993-10,100.0,100.0,17
2022-08-27,LCAIW30993-9,100.0,100.0,17
2022-08-27,LCAIN10367-11,100.0,100.0,13
2022-08-27,LCAIN10367-9,100.0,100.0,13
2022-08-27,LDELE28660-7,100.0,99.6732,15
2022-08-27,LDELE28660-6,100.0,100.0,15
2022-08-27,LDELE28660-5,100.0,100.0,15
2022-08-27,LDELE28660-3,100.0,100.0,15
2022-08-27,LDELE28660-2,100.0,100.0,15
2022-08-27,LDELE28660-1,100.0,100.0,48
2022-08-27,LCAIN12584-7,100.0,98.913,16
2022-08-27,LCAIN12584-6,100.0,100.0,16
2022-08-27,LCAIN12584-3,100.0,100.0,16
2022-08-27,LCAIN12584-2,100.0,100.0,16
2022-08-27,LCAIN12584-1,100.0,66.6667,16
2022-08-27,LCAIN32194-11,100.0,100.0,39
2022-08-27,LCAIN32194-10,100.0,100.0,39
2022-08-27,LCAIN32194-9,100.0,100.0,39
2022-08-27,LCAIN10837-11,100.0,100.0,6
2022-08-27,LCAIN10837-10,100.0,100.0,6
2022-08-27,LCAIN10837-9,100.0,100.0,6
2022-08-27,LCAIN10758-12,100.0,100.0,34
2022-08-27,LCAIN10758-11,100.0,100.0,34
2022-08-27,LCAIN10758-10,100.0,100.0,34
2022-08-27,LCAIN10758-9,100.0,97.4359,34
2022-08-27,LCAIW10608-11,99.6212,100.0,25
2022-08-27,LCAIW10608-10,100.0,100.0,25
2022-08-27,LCAIW10608-9,100.0,100.0,25
2022-08-27,LCAIN20172-11,100.0,100.0,16
2022-08-27,LCAIN20172-10,99.7305,99.8667,16
2022-08-27,LCAIN20172-9,99.8062,99.8066,49
2022-08-27,LCAIW20266-11,99.7175,99.7214,47
2022-08-27,LCAIW20266-10,100.0,99.5413,47
2022-08-27,LCAIW20266-9,100.0,99.3197,47
2022-08-27,LCAIN30888-11,100.0,100.0,39
2022-08-27,LCAIN30888-10,100.0,99.8261,39
2022-08-27,LCAIN30888-9,100.0,97.8202,39
2022-08-27,LCAIN12584-11,100.0,100.0,16
2022-08-27,LCAIN12584-10,100.0,100.0,16
2022-08-27,LSINS27488-7,100.0,100.0,5
2022-08-27,LSINS27488-6,100.0,100.0,5
2022-08-27,LSINS27488-5,100.0,100.0,5
2022-08-27,LSINS27488-3,100.0,100.0,5
2022-08-27,LSINS27488-2,100.0,100.0,5
2022-08-27,LSINS27488-1,100.0,100.0,5
2022-08-27,LCAIW32280-11,100.0,99.0868,17
2022-08-27,LCAIW32280-10,99.6622,99.6633,17
2022-08-27,LCAIW32280-9,100.0,100.0,17
2022-08-27,LSINI16312-11,100.0,100.0,32
2022-08-27,LSINI16312-10,100.0,100.0,32
2022-08-27,LSINI16312-9,100.0,100.0,32
2022-08-27,LCAIN10443-12,100.0,100.0,13
2022-08-27,LCAIN10443-11,100.0,100.0,13
2022-08-27,LCAIN10987-7,100.0,100.0,6
2022-08-27,LCAIN10987-6,100.0,100.0,6
2022-08-27,LCAIN10987-5,100.0,100.0,6
2022-08-27,LCAIN10987-3,99.6855,100.0,6
2022-08-27,LCAIN10987-2,100.0,100.0,6
2022-08-27,LCAIN10987-1,100.0,100.0,6
2022-08-27,LCAIN10987-11,100.0,100.0,6
2022-08-27,LCAIN10987-10,100.0,100.0,6
2022-08-27,LCAIN10987-9,100.0,80.0,6
2022-08-27,LCAIE30522-11,100.0,99.7382,0
2022-08-27,LCAIE30522-10,100.0,100.0,0
2022-08-27,LCAIE30522-9,100.0,100.0,0
2022-08-27,LCAIN10806-11,100.0,100.0,34
2022-08-27,LCAIN10806-10,100.0,100.0,34
2022-08-27,LCAIN10806-9,100.0,100.0,34
2022-08-27,LDELE14059-7,100.0,98.3683,46
2022-08-27,LDELE14059-6,99.9375,99.8959,46
2022-08-27,LDELE14059-5,100.0,99.8578,46
2022-08-27,LCAIN10444-11,100.0,100.0,13
2022-08-27,LCAIN10444-10,100.0,100.0,13
2022-08-27,LCAIN10444-9,100.0,100.0,13
2022-08-27,LDELE54397-11,100.0,99.4413,43
2022-08-27,LDELE54397-10,100.0,99.7788,43
2022-08-27,LDELE54397-9,100.0,100.0,43
2022-08-27,LDELE14056-7,100.0,99.6785,46
2022-08-27,LDELE14056-6,100.0,100.0,46
2022-08-27,LDELE14056-5,100.0,100.0,46
2022-08-27,LDELE14056-3,100.0,100.0,46
2022-08-27,LDELE14056-2,100.0,100.0,46
2022-08-27,LDELE14056-1,100.0,99.8434,46
2022-08-27,LDELE14056-11,100.0,100.0,46
2022-08-27,LDELE14056-10,100.0,100.0,46
2022-08-27,LDELE14056-9,100.0,99.8131,46
2022-08-27,LSINS36056-11,100.0,100.0,5
2022-08-27,LSINS36056-10,100.0,100.0,5
2022-08-27,LSINS36056-9,100.0,100.0,5
2022-08-27,LDELE54401-11,100.0,100.0,43
2022-08-27,LDELE54401-10,100.0,100.0,43
2022-08-27,LDELE54401-9,100.0,99.8069,43
2022-08-27,LSINS26267-7,100.0,100.0,28
2022-08-27,LSINS26267-6,100.0,100.0,28
2022-08-27,LSINS26267-5,100.0,100.0,28
2022-08-27,LSINS26267-3,100.0,100.0,28
2022-08-27,LSINS26267-2,100.0,99.9567,28
